0.88	0.24899374
0.9	0.2541095
0.85	0.3142214
0.91	0.2776969
0.84	0.32135272
0.84	0.3363886
0.86	0.30788064
0.82	0.3568245
0.87	0.3111207
0.88	0.31745827
0.89	0.2074218
0.88	0.35568106
0.9	0.28318262
0.89	0.23756987
0.86	0.359808
0.86	0.30521765
0.82	0.3091786
0.86	0.2822155
0.82	0.32510194
0.88	0.26269513
0.91	0.26981664
0.91	0.2458054
0.88	0.27778262
0.91	0.23157139
0.91	0.24934563
0.84	0.31784403
0.87	0.30043203
0.87	0.30684844
0.85	0.26951608
0.88	0.32227117
0.84	0.34800544
0.91	0.2299264
0.9	0.26055214
0.88	0.2490786
0.9	0.33390436
0.91	0.23403016
0.91	0.24679796
0.91	0.28112307
0.87	0.28743812
0.92	0.21586065
0.89	0.22153209
0.86	0.29480037
0.85	0.29362175
0.93	0.23203255
0.88	0.319397
0.82	0.36593732
0.89	0.28959203
0.89	0.26906493
0.95	0.21927188
0.89	0.23614481
0.87	0.24564497
0.88	0.3243222
0.87	0.26176205
0.89	0.22246315
0.87	0.3440967
0.86	0.2907068
0.93	0.27941078
0.87	0.25993288
0.87	0.29098332
0.89	0.25992668
0.88	0.34415382
0.88	0.25097835
0.85	0.27965632
0.91	0.24175662
0.87	0.25810775
0.9	0.22492863
0.88	0.27679965
0.88	0.23585992
0.89	0.2726583
0.85	0.298824
0.89	0.2691099
0.96	0.15975529
0.81	0.3520039
0.88	0.28011566
0.88	0.23241699
0.86	0.26503703
0.84	0.35712555
0.86	0.30013368
0.88	0.26306924
0.89	0.29031968
0.84	0.28614852
0.81	0.40414527
0.89	0.22918968
0.89	0.255912
0.86	0.33491886
0.88	0.25426167
0.91	0.24068314
0.84	0.38014325
0.87	0.31019494
0.9	0.24790135
0.84	0.29242894
0.88	0.25785255
0.87	0.29782805
0.82	0.4219298
0.88	0.28216684
0.89	0.22294122
0.87	0.28481328
0.89	0.25526738
0.81	0.3987548
0.87	0.25594664
0.89	0.24107972
0.8	0.31525648
0.91	0.30071935
0.9	0.26770955
0.83	0.37795898
0.85	0.3049026
0.92	0.2413747
0.9	0.26260373
0.91	0.19680774
0.84	0.4100786
0.84	0.29728946
0.84	0.36529404
0.83	0.29438552
0.83	0.27978083
0.88	0.26938927
0.83	0.36091188
0.91	0.25709546
0.9	0.25114247
0.88	0.32624492
0.84	0.3608645
0.87	0.2511084
0.86	0.34075263
0.81	0.33554795
0.88	0.28400037
0.87	0.28320774
0.87	0.33041188
0.85	0.33738166
0.91	0.2969253
0.88	0.3369856
0.85	0.3256335
0.89	0.27158305
0.89	0.26940152
0.94	0.2130929
0.89	0.25741437
0.85	0.3004196
0.91	0.29578704
0.86	0.29169995
0.86	0.31909722
0.83	0.30542937
0.91	0.226033
0.84	0.34260488
0.83	0.33350947
0.88	0.28458858
0.91	0.25915885
0.9	0.27665058
0.92	0.29810172
0.9	0.21260543
0.91	0.2495487
0.88	0.27157253
0.88	0.31036445
0.88	0.24564382
0.89	0.29788974
0.84	0.32640868
0.89	0.33516213
0.84	0.2925182
0.9	0.254309
0.86	0.2898797
0.88	0.2912978
0.87	0.2824879
0.88	0.2681044
0.86	0.3388562
0.86	0.28638148
0.86	0.31875688
0.88	0.3118063
0.86	0.28199765
0.89	0.24983944
0.89	0.29156947
0.91	0.30864152
0.9	0.23435976
0.83	0.3281108
0.92	0.22187957
0.89	0.25997368
0.87	0.31362104
0.82	0.3904549
0.86	0.3243035
0.85	0.34424847
0.89	0.25601417
0.85	0.3612488
0.87	0.2845977
0.89	0.27946353
0.89	0.33738986
0.79	0.3941041
0.91	0.23909101
0.9	0.2130993
0.86	0.2676385
0.9	0.3001497
0.9	0.23617364
0.89	0.26159364
0.87	0.2846888
0.91	0.26803178
0.84	0.3107231
0.91	0.30248243
0.88	0.27049497
0.91	0.27786577
0.81	0.37384364
0.84	0.31287256
0.88	0.30458963
0.88	0.22565621
0.85	0.33816987
0.85	0.30496725
0.84	0.34390202
0.89	0.24324684
0.85	0.30865043
0.85	0.33465874
0.86	0.32398888
0.9	0.2462268
0.9	0.24162458
0.84	0.3520343
0.94	0.19536963
0.9	0.25314116
0.9	0.24213307
0.86	0.30738205
0.91	0.25223917
0.9	0.24421984
0.89	0.24236666
0.84	0.3260485
0.89	0.26980716
0.83	0.34875447
0.87	0.27067497
0.95	0.17197539
0.9	0.24724638
0.89	0.23593526
0.88	0.3408099
0.92	0.21914434
0.83	0.32876754
0.86	0.30411005
0.83	0.33563247
0.84	0.3789529
0.87	0.28894183
0.9	0.2282166
0.93	0.23643352
