0.5873016	0.4000000059604645	0.6873349549751433	0.7053906321525574
0.52380955	0.8333333134651184	0.6932628833585315	0.6590163111686707
0.60714287	0.8399999737739563	0.6772526760422994	0.6605898141860962
0.6706349	0.5	0.6696801866803851	0.6949450373649597
0.68650794	0.8399999737739563	0.6610607072001412	0.6567031741142273
0.6690909	0.6666666865348816	0.6595540805296465	0.6757753491401672
0.7777778	0.8799999952316284	0.6466942942804761	0.6506593227386475
0.71825397	0.8333333134651184	0.6521094379917024	0.6552628874778748
0.71825397	0.800000011920929	0.655342360810628	0.6587728261947632
0.734127	0.8333333134651184	0.6495048507811532	0.6541959047317505
